,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
850,1560796902744104961,2022-08-20 01:12:34+00:00,IndyJaguars,"HAPPY FRIYAY!
Our beautiful entertainers are here to kick off the weekend with you. Come party with ESSIE, MULAN &amp; friends! 
.
.
.
#rollcall #Friday #Party #Jaguars #GentlemansClub #StripClub #Indy https://t.co/lGtaqkhkTi","['rollcall', 'Friday', 'Party', 'Jaguars', 'GentlemansClub', 'StripClub', 'Indy']",1,1,,,happy friyay beautiful entertainers kick weekend come party essie mulan amp friends,0.9371,0.825,1.7621,True
851,1560794729725546502,2022-08-20 01:03:56+00:00,_John_Shipley,"Despite taking visits with the Chiefs, Ravens and Lions, it was Jacksonville and the #Jaguars where DL Arden Key thought would be his best fit. 

But why the Jaguars? 

Let him explain: https://t.co/sKwkR2HG4x",['Jaguars'],65,3,,,despite taking visits chiefs ravens lions jacksonville dl arden key thought would best fit jaguars let explain,0.7717,0.4666666666666666,1.2383666666666666,True
855,1560783170911571974,2022-08-20 00:18:00+00:00,JaguarsViews,How Arden Key Has Set a Tone in His First Jaguars Training Camp #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/MC6tuiEzC6,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,arden key set tone first jaguars training camp,0.0,0.125,0.125,True
857,1560778800245399552,2022-08-20 00:00:38+00:00,TheJaguarsWire,First overall pick Travon Walker wants defensive chemistry to be the #Jaguars’ primary focus in Saturday’s matchup against the #Steelers  https://t.co/uDUvejHayF,"['Jaguars', 'Steelers']",0,0,,,first overall pick travon walker wants defensive chemistry primary focus saturday matchup,0.0258,0.21250000000000002,0.2383,True
859,1560776628128677889,2022-08-19 23:52:00+00:00,NFLDraftSi,"A huge preseason game coming up for these two: 

#DUUUVAL #Jags #Jaguars 

https://t.co/PJUKbbMhk8","['DUUUVAL', 'Jags', 'Jaguars']",2,1,,,huge preseason game coming two,0.3182,2.7755575615628914e-17,0.31820000000000004,True
862,1560769329213456384,2022-08-19 23:23:00+00:00,JaguarsViews,Urban Meyer returns to Fox Sports after disastrous Jaguars stint #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/soUWUTpAX3,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,urban meyer returns fox sports disastrous jaguars stint,-0.5994,-0.35,-0.9494,False
863,1560767803094876161,2022-08-19 23:16:56+00:00,detsportsnation,Ex-Jacksonville Jaguars head coach Urban Meyer lands new gig #OhioState #Jaguars #Fox https://t.co/dFDMUebiSi,"['OhioState', 'Jaguars', 'Fox']",0,0,,,ex jacksonville jaguars head coach urban meyer lands new gig,0.0,0.06818181818181818,0.06818181818181818,True
864,1560767567005982722,2022-08-19 23:16:00+00:00,JetBetsGamble,"Staying up late tonight to watch Rams/Texans game? Check out our pick for that game!

https://t.co/4ocg3kPg9S

#gamblingtwitter #nfltwitter #Rams #Texans #Steelers #Jaguars #Eagles #Browns","['gamblingtwitter', 'nfltwitter', 'Rams', 'Texans', 'Steelers', 'Jaguars', 'Eagles', 'Browns']",0,0,,,staying late tonight watch rams texans game check pick game,0.0,-0.3666666666666667,-0.3666666666666667,False
866,1560766392261033984,2022-08-19 23:11:20+00:00,GeneFrenette,"Shaq Griffin expects #Jaguars defense to be top-5 unit and ready to say ""I told you so"" at end of season. My column: https://t.co/BgsJJchjbF",['Jaguars'],9,1,,,shaq griffin expects defense top 5 unit ready say told end season column,0.5859,0.35,0.9359,True
869,1560763748201144320,2022-08-19 23:00:49+00:00,KDPomp,Rainbow 🌈 in Jacksonville #Steelers get ready for #Jaguars https://t.co/ylrD65lZSe,"['Steelers', 'Jaguars']",135,8,,,rainbow jacksonville get ready,0.3612,0.2,0.5612,True
872,1560762750959202304,2022-08-19 22:56:52+00:00,trevorville_,@Jaguars @MarvinJonesJr @ckirk The law firm of Jones Jones &amp; Kirk 💪 #DUUUVAL,['DUUUVAL'],1,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MarvinJonesJr', id=39202557, displayname='Marvin Jones Jr', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ckirk', id=1199524969, displayname='Christian Kirk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,law firm jones jones amp kirk,0.0,-0.2,-0.2,False
875,1560760726393917442,2022-08-19 22:48:49+00:00,PickSixSauce,"Who is a better 2nd Year QB
Like For Zach Wilson
Retweet for Trevor Lawrence 

#Jets #Jaguars https://t.co/XZJK9shSzK","['Jets', 'Jaguars']",491,90,,,better 2nd year qb like zach wilson retweet trevor lawrence,0.6597,0.25,0.9097,True
876,1560758260042547203,2022-08-19 22:39:01+00:00,JaguarsViews,Trusted Jaguars voice discusses Christian Kirk’s potential impact in 2022 #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/BX0q5Gvjzd,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,trusted jaguars voice discusses christian kirk potential impact 2022,0.4767,0.0,0.4767,True
877,1560756797438304265,2022-08-19 22:33:12+00:00,KDPomp,"Just arrived in Jacksonville for tomorrow’s 2nd pre-season game #Steelers #Jaguars @KDKA 

Coverage begins 6:30 Kickoff at 7:00 🏈🏈🏈 https://t.co/S18tOBCcJu","['Steelers', 'Jaguars']",211,9,"[User(username='KDKA', id=14085099, displayname='KDKA', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,arrived jacksonville tomorrow 2nd pre season game coverage begins 6 30 kickoff 7 00,0.0,-0.2,-0.2,False
879,1560752721753509890,2022-08-19 22:17:00+00:00,JaguarsViews,Jaguars Cut K Elliott Fry From IR With Settlement #JacksonvilleJaguars #Jaguars #Jags #GoJags https://t.co/zUtpiUEta6,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags']",0,0,,,jaguars cut k elliott fry ir settlement,-0.2732,0.0,-0.2732,False
882,1560749951717900288,2022-08-19 22:06:00+00:00,JaguarsViews,Urban Meyer lands another job after flunking with Jacksonville Jaguars #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFootball https://t.co/iTfdk6gTcz,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFootball']",0,0,,,urban meyer lands another job flunking jacksonville jaguars,-0.3612,0.0,-0.3612,False
883,1560748562010578945,2022-08-19 22:00:29+00:00,TheJaguarsWire,These #Jaguars should have a major chip on their shoulder when #Jacksonville plays the #Pittsburgh #Steelers on Saturday  https://t.co/RLpletKRRo,"['Jaguars', 'Jacksonville', 'Pittsburgh', 'Steelers']",1,0,,,major chip shoulder plays saturday,0.25,0.0625,0.3125,True
885,1560745958568103936,2022-08-19 21:50:08+00:00,jpshadrick,"New @Jaguars Broadcast Week in Review pod:

@TonyBoselli
@PriscoCBS
@BuckyBrooks
@ashlynrsullivan
@BrentASJax
@Trevorlawrencee
@44Ytw
Coaches Pederson, Caldwell, Taylor, Farwell

Much more! #Jaguars #DUUUVAL 

Listen: https://t.co/rsKfXLB1Q5","['Jaguars', 'DUUUVAL']",4,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TonyBoselli', id=25490481, displayname='Tony Boselli', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PriscoCBS', id=56411751, displayname='Pete Prisco', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BuckyBrooks', id=172904695, displayname='Bucky Brooks', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ashlynrsullivan', id=2800163448, displayname='Ashlyn Sullivan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BrentASJax', id=1354817574, displayname='Brent Martineau', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Trevorlawrencee', id=1416537146, displayname='Trevor Lawrence', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='44Ytw', id=1235650398331039746, displayname='Travon Walker', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,new broadcast week review pod coaches pederson caldwell taylor farwell much listen,0.0,0.16818181818181818,0.16818181818181818,True
886,1560744415932694533,2022-08-19 21:44:00+00:00,JaguarsViews,Jaguars waiting to see something incredible from their 'Hulk' #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/qRCzkniMcf,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jaguars waiting see something incredible hulk,0.0,0.9,0.9,True
888,1560741646983204865,2022-08-19 21:33:00+00:00,JaguarsViews,Jaguars vs. Steelers: What fans need to know about game day at TIAA Bank Field #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/m7YIEiRu2X,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jaguars vs steelers fans need know game day tiaa bank field,0.0,-0.4,-0.4,False
889,1560741245458485248,2022-08-19 21:31:24+00:00,RokiKnows,"#Fox gab bekannt das Urban Meyer wieder bei #BigNoonKickoff dabei sein wird. Als er von den #Jaguars unter Vertrag genommen wurde, unterbrach er diese Rolle. Dies wird nun seine dritte Staffel mit Host Rob Stone sein.

#NFLTwitter #ranNFL #ENDZN","['Fox', 'BigNoonKickoff', 'Jaguars', 'NFLTwitter', 'ranNFL', 'ENDZN']",1,1,,,gab bekannt das urban meyer wieder bei dabei sein wird als er von den unter vertrag genommen wurde unterbrach er diese rolle dies wird nun seine dritte staffel mit host rob stone sein,-0.5574,0.0,-0.5574,False
892,1560740334413287424,2022-08-19 21:27:47+00:00,TDJaguarsPod,"🚨 Episode 21 Live Now 🚨 

This week, @PhiltheFilipino &amp; @SportsGrind_Don discussed: 

• Malcom Brown released by the team
• Offensive &amp; Defensive takeaways from Preseason Game #2

#Jaguars #DUUUVAL https://t.co/6Bl5LhooHC","['Jaguars', 'DUUUVAL']",9,6,"[User(username='PhiltheFilipino', id=23910721, displayname='𝐏𝐡𝐢𝐥 𝐒𝐦𝐢𝐭𝐡 🇵🇭', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SportsGrind_Don', id=902455219, displayname='James Johnson', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,episode 21 live week amp discussed malcom brown released team offensive amp defensive takeaways preseason game,-0.4404,-0.13181818181818183,-0.5722181818181818,False
897,1560735483776454657,2022-08-19 21:08:31+00:00,_John_Shipley,"If a football team was a body, then the defensive line would be its heart. 

That is what #Jaguars defensive lineman Arden Key believes. And so far, Key has proven to be one of the voices and souls of the unit the Jaguars hope will drive them.

 https://t.co/sKwkR2HG4x",['Jaguars'],29,1,,,football team body defensive line would heart defensive lineman arden key believes far key proven one voices souls unit jaguars hope drive,0.4767,0.03333333333333333,0.5100333333333333,True
899,1560733774492614658,2022-08-19 21:01:43+00:00,JaguarsViews,Evan Engram ready to make impact with Jacksonville Jaguars' talented tight end group #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/SOKFUOPNFA,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,evan engram ready make impact jacksonville jaguars talented tight end group,0.7003,0.24047619047619043,0.9407761904761904,True
900,1560733116616294400,2022-08-19 20:59:06+00:00,_MLFootball,The #Jaguars are waiving K Elliot Fry from IR with an injury settlement.,['Jaguars'],1,1,,,waiving k elliot fry ir injury settlement,-0.4215,0.0,-0.4215,False
901,1560732149942214656,2022-08-19 20:55:16+00:00,supermanwire,Bleacher Report thinks Jaguars should cut Laviska Shenault https://t.co/pTY7nkKyUT via @BigCatCountry #DUUUVAL,['DUUUVAL'],0,0,"[User(username='BigCatCountry', id=12475622, displayname='Big Cat Country', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,bleacher report thinks jaguars cut laviska shenault via,-0.2732,0.0,-0.2732,False
902,1560731822887149569,2022-08-19 20:53:58+00:00,PasterisSports,"The #Jaguars are waiving K Elliot Fry from IR due to an injury settlement, per the wire.",['Jaguars'],1,0,,,waiving k elliot fry ir due injury settlement per wire,-0.4215,-0.125,-0.5465,False
904,1560731380258152449,2022-08-19 20:52:12+00:00,jagzman04,@Jaguars @EAMaddenNFL #Jaguars fan in the great white north! Can I get a copy of #Madden23 to represent my team please??!,"['Jaguars', 'Madden23']",0,0,"[User(username='Jaguars', id=59471027, displayname='Jacksonville Jaguars', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EAMaddenNFL', id=50096544, displayname='Madden NFL 23', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fan great white north get copy represent team please,0.8271,0.4,1.2271,True
905,1560730631314833410,2022-08-19 20:49:14+00:00,InHaleSport,"Former #Jaguars HC Urban Meyer is back with FOX for their college football coverage. He’ll be on each week for their Big Noon Kickoff pregame show with Rob Stone, Brady Quinn, Reggie Bush and Matt Leinart.",['Jaguars'],1,0,,,former hc urban meyer back fox college football coverage week big noon kickoff pregame show rob stone brady quinn reggie bush matt leinart,-0.5574,0.0,-0.5574,False
907,1560729745813377024,2022-08-19 20:45:43+00:00,JayEsEn87,"Only in the League can a bum act like he did anything in practice after the #Colts no showed in the #Jaguars 🤡 game. If you’re not in the playoffs, YOU’RE A LOSING TEAM. https://t.co/7ZxJq4OUDC","['Colts', 'Jaguars']",0,0,,,league bum act like anything practice showed game playoffs losing team,-0.0258,-0.4,-0.4258,False
911,1560726358443048961,2022-08-19 20:32:15+00:00,supermanwire,How Arden Key Has Set a Tone in His First Jaguars Training Camp https://t.co/V8TdJcWMfI via @JaguarReport | @_john_shipley #DUUUVAL,['DUUUVAL'],0,0,"[User(username='JaguarReport', id=1164738850876481536, displayname='Jaguar Report', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='_John_Shipley', id=797228195007385600, displayname='John Shipley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,arden key set tone first jaguars training camp via,0.0,0.125,0.125,True
912,1560726243842064389,2022-08-19 20:31:48+00:00,CCUGeneral2016,"Jacksonville Jaguars #DUUUVAL 
Don't really have one (Charlotte Hornets
Atlanta Braves #ForTheA
Pittsburgh Penguins
South Carolina Gamecocks/Coastal Carolina Chanticleers Football
Duke Blue Devils #DukeNation
@GamecockWBB https://t.co/EYemo2XLeW","['DUUUVAL', 'ForTheA', 'DukeNation']",0,0,"[User(username='GamecockWBB', id=89492950, displayname=""South Carolina Women's Basketball"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-81.046876, latitude=35.001706)",jacksonville jaguars dont really one charlotte hornets atlanta braves pittsburgh penguins south carolina gamecocks coastal carolina chanticleers football duke blue devils,-0.2023,0.1,-0.1023,False
913,1560725800437092353,2022-08-19 20:30:02+00:00,BGoulie_LigmaSN,"Sources tell @Ligma_SN Former #Jaguars HC Urban Meyer is back with FOX for their college football coverage. He’ll be on each week for their Big Noon Kickoff pregame show with Rob Stone, Brady Quinn, Reggie Bush and Matt Leinart.",['Jaguars'],0,0,,,sources tell former hc urban meyer back fox college football coverage week big noon kickoff pregame show rob stone brady quinn reggie bush matt leinart,-0.5574,0.0,-0.5574,False
914,1560724626606538752,2022-08-19 20:25:22+00:00,StevePhillips12,I would love to go to the fans tomorrow night. Anyone giving away tickets? #duuuval #Jaguars,"['duuuval', 'Jaguars']",0,0,,,would love go fans tomorrow night anyone giving away tickets,0.765,0.5,1.2650000000000001,True
915,1560723444630781960,2022-08-19 20:20:40+00:00,NFL_DovKleiman,"Disgraced former #Jaguars coach Urban Meyer is returning to Fox Sports as a broadcaster.

Fox announced his return to  to “Big Noon Kickoff"" alongside Reggie Bush, Matt Leinart, Brady Quinn and Rob Stone. https://t.co/vljaXT1YlW",['Jaguars'],625,45,,,disgraced former coach urban meyer returning fox sports broadcaster fox announced return big noon kickoff alongside reggie bush matt leinart brady quinn rob stone,-0.765,0.0,-0.765,False
916,1560723275524833281,2022-08-19 20:20:00+00:00,JaguarsViews,How Arden Key Has Set a Tone in His First Jaguars Training Camp #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/I9HUgBYDuD,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,arden key set tone first jaguars training camp,0.0,0.125,0.125,True
917,1560722269680373763,2022-08-19 20:16:00+00:00,JaguarsViews,Bleacher Report thinks Jaguars should cut Laviska Shenault #JaguarsFootball #JagsNation #DTWD #Duval #DUUUVAL #JAX https://t.co/xLhd2ZBehf,"['JaguarsFootball', 'JagsNation', 'DTWD', 'Duval', 'DUUUVAL', 'JAX']",0,0,,,bleacher report thinks jaguars cut laviska shenault,-0.2732,0.0,-0.2732,False
920,1560720758514618368,2022-08-19 20:10:00+00:00,MC_Social_Club,"🔜THE FIRST 2.000/10.000🐆 FOR FREE!!! 
https://t.co/qJQE70xzIo

#NFT #nfts #collection #opensea #eth #crypto #Collectibles #JAGUAR #jaguars #FreeMint #free https://t.co/ce6JH4AmcT","['NFT', 'nfts', 'collection', 'opensea', 'eth', 'crypto', 'Collectibles', 'JAGUAR', 'jaguars', 'FreeMint', 'free']",7,1,,,first 2 000 10 000 free,0.5106,0.325,0.8356000000000001,True
921,1560720584585408512,2022-08-19 20:09:18+00:00,Demetrius82,"Forgot to share this yesterday. #Jaguars OLB Josh Allen was making his way to the bus to leave for the stadium. He missed it by 2 seconds. 

Couple of us spotted him and said “bummer.” He said it’s all good, can get another 12 minutes of work in. 

Dedicated. https://t.co/N2PRmywW5Z",['Jaguars'],241,9,,,forgot share yesterday olb josh allen making way bus leave stadium missed 2 seconds couple us spotted said bummer said good get another 12 minutes work dedicated,0.4767,0.7,1.1766999999999999,True
922,1560720313616371713,2022-08-19 20:08:14+00:00,Rio_Robinson91,"We three weeks away but I’m READY 

Week One #HTTC vs #DUUUVAL 

Game Preview Livestream with the 🐐 of Jags YouTube UCF Jaguar! @UCFJaguar 

Gonna be lit to kick off the season with a BANG

9/6 7:45pmest

Set your calendars 
https://t.co/LspMDS8Q1w https://t.co/YmuTAvvRa1","['HTTC', 'DUUUVAL']",5,1,"[User(username='UCFJaguar', id=262974557, displayname='UCF Jaguar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,three weeks away ready week one vs game preview livestream jags youtube ucf jaguar gonna lit kick season bang 9 6 7 45pmest set calendars,0.3612,-0.1,0.2612,True
924,1560719592678461440,2022-08-19 20:05:22+00:00,cantguarddurant,"@MySportsUpdate Notorious woman respecter, Former #Jaguars HC Urban Meyer is back with FOX for their college football coverage. He’ll be on each week for their Big Noon Kickoff pregame show with Rob Stone, Brady Quinn, Reggie Bush and Matt Leinart.",['Jaguars'],0,0,"[User(username='MySportsUpdate', id=1312367672, displayname='Ari Meirov', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,notorious woman respecter former hc urban meyer back fox college football coverage week big noon kickoff pregame show rob stone brady quinn reggie bush matt leinart,-0.5267,0.0,-0.5267,False
925,1560719511334146048,2022-08-19 20:05:02+00:00,JaguarsViews,Jags waiting to see something incredible from their 'Hulk' #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/KMayEz1GWE,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jags waiting see something incredible hulk,0.0,0.9,0.9,True
926,1560719306370998272,2022-08-19 20:04:14+00:00,MySportsUpdate,"Former #Jaguars HC Urban Meyer is back with FOX for their college football coverage. He’ll be on each week for their Big Noon Kickoff pregame show with Rob Stone, Brady Quinn, Reggie Bush and Matt Leinart.",['Jaguars'],2887,222,,,former hc urban meyer back fox college football coverage week big noon kickoff pregame show rob stone brady quinn reggie bush matt leinart,-0.5574,0.0,-0.5574,False
927,1560718697894928385,2022-08-19 20:01:48+00:00,JaguarsViews,Press Taylor Sheds Light on Jaguars' Recent Running Game Struggles #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/fH1hBnVfFO,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,press taylor sheds light jaguars recent running game struggles,-0.3612,0.0,-0.3612,False
931,1560716735610765312,2022-08-19 19:54:01+00:00,JaguarsViews,Jaguars release veteran defensive tackle Malcom Brown in surprise move #JacksonvilleJaguars #Jaguars #Jags #GoJags #JagsFans https://t.co/zyvvGv9qem,"['JacksonvilleJaguars', 'Jaguars', 'Jags', 'GoJags', 'JagsFans']",0,0,,,jaguars release veteran defensive tackle malcom brown surprise move,0.296,0.0,0.296,True
932,1560716488973099008,2022-08-19 19:53:02+00:00,supermanwire,Press Taylor Sheds Light on Jaguars’ Recent Running Game Struggles https://t.co/h6CdVADlHd via @JaguarReport | @brett_hawn #DUUUVAL,['DUUUVAL'],0,0,"[User(username='JaguarReport', id=1164738850876481536, displayname='Jaguar Report', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='brett_hawn', id=711615571528441856, displayname='Brett Hawn', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,press taylor sheds light jaguars recent running game struggles via,-0.3612,0.0,-0.3612,False
934,1560714970190462979,2022-08-19 19:47:00+00:00,genius_playbook,"𝘿𝙖𝙮𝙨 𝙪𝙣𝙩𝙞𝙡 𝙠𝙞𝙘𝙠𝙤𝙛𝙛... ⌛️

20 - two teams had a bad throw rate (percentage of poor throws per attempt) of 20% last year: the #Panthers (20.9%) and the #Jaguars (20.4%). 

#DUUUVAL | #KeepPounding","['Panthers', 'Jaguars', 'DUUUVAL', 'KeepPounding']",1,1,,,20 two teams bad throw rate percentage poor throws per attempt 20 last year 20 9 20 4,-0.765,-0.36666666666666664,-1.1316666666666666,False
