,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
2340,1558512621120376838,2022-08-13 17:55:39+00:00,AFootballFriend,"Theory:

The #Bears are so bad this year it mitigates Fields’ abilities. 

#FantasyFootball https://t.co/JtNGe87Hsw","['Bears', 'FantasyFootball']",0,0,,,theory bad year mitigates fields abilities,-0.3612,-0.6999999999999998,-1.0612,False
2341,1558512589969170434,2022-08-13 17:55:31+00:00,TimSlocum1,"This team is so thin because of Ryan Pace  using all the picks to trade up in the draft.
#Bears",['Bears'],1,0,,,team thin ryan pace using picks trade draft,0.0,-0.4,-0.4,False
2342,1558512540220592129,2022-08-13 17:55:20+00:00,Rich091385Kelly,1st preseason game. But O Line is a big problem still. But I hold out hope this new regime will find its way. This isnt close to a finished product on any front. So still optimistic how this plays out! #bears,['bears'],1,0,,,1st preseason game line big problem still hold hope new regime find way isnt close finished product front still optimistic plays,0.5423,-0.08787878787878789,0.4544212121212121,True
2343,1558512460071673856,2022-08-13 17:55:00+00:00,johndietzdh,Half of the #Bears' starters on defense remain in for Chiefs' 4th drive. Chiefs are sending in QB Shane Buechele - their third signal caller of the first half.,['Bears'],1,0,,,half starters defense remain chiefs 4th drive chiefs sending qb shane buechele third signal caller first half,0.128,-0.02083333333333333,0.10716666666666667,True
2345,1558512437204111360,2022-08-13 17:54:55+00:00,ZimmermanSXM,Brightest spot on first team offense was Braxton Jones. #Bears,['Bears'],202,8,,,brightest spot first team offense braxton jones,0.4588,0.25,0.7088,True
2346,1558512424386437120,2022-08-13 17:54:52+00:00,Chicago_NFL,"I’d actually like to see a lot of Teven Jenkins. Maybe at guard as well, with how Schofield looked today. #Bears",['Bears'],2,1,,,actually like see lot teven jenkins maybe guard well schofield looked today,0.5574,0.0,0.5574,True
2347,1558512391859671040,2022-08-13 17:54:44+00:00,CoughlinBrett,"Can I still bet the under on this game. There is no way the Bears are scoring any points.  

#DaBears",['DaBears'],0,0,,,still bet game way bears scoring points,0.0,-0.4,-0.4,False
2348,1558512367092350978,2022-08-13 17:54:38+00:00,SamHouseholder,I would very much like to loudly declare that before anyone gets too down about this game that the Chiefs literally have a Super Bowl contending roster and depth and the Bears do not. Set aside scheme and play calls and just remember that. #DaBears,['DaBears'],4,0,,,would much like loudly declare anyone gets game chiefs literally super bowl contending roster depth bears set aside scheme play calls remember,0.8316,0.058333333333333334,0.8899333333333334,True
2349,1558512343365074945,2022-08-13 17:54:33+00:00,BradBiggs,#Bears DB Jayson Stanley needs help off the field. He's headed to the medical tent.,['Bears'],40,3,,,db jayson stanley needs help field hes headed medical tent,0.4019,0.0,0.4019,True
2350,1558512324541001729,2022-08-13 17:54:28+00:00,Shaundalorian01,Did we get a real one in Braxton Jones? #Bears,['Bears'],0,0,,,get real one braxton jones,0.0,0.2,0.2,True
2352,1558512250788483072,2022-08-13 17:54:11+00:00,TheodenKing58,Hey that Trenton Gill guy can sure punt the football #Bears,['Bears'],0,0,,,hey trenton gill guy sure punt football,0.3182,0.5,0.8182,True
2353,1558512236628516867,2022-08-13 17:54:07+00:00,IamPapi312,Truth is the Bears QBs hold the ball too damn long how long do you want an offensive line to hold up 8 seconds???  #DaBears,['DaBears'],0,0,,,truth bears qbs hold ball damn long long want offensive line hold 8 seconds,-0.4767,-0.05,-0.5267000000000001,False
2354,1558512210795810817,2022-08-13 17:54:01+00:00,JasonHanold1,@AdamHoge @NFLOfficiating Justin Fields is playing way too long with starting lineman sitting. That was an awful missed call that was obvious. Coach Matt Eberflus protect your QB and don’t be so quick to accept those late hits! #Bears #NFL #Chiefs,"['Bears', 'NFL', 'Chiefs']",1,0,"[User(username='AdamHoge', id=121509578, displayname='Adam Hoge', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFLOfficiating', id=963815942131273729, displayname='NFL Officiating', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,justin fields playing way long starting lineman sitting awful missed call obvious coach matt eberflus protect qb quick accept late hits,0.2023,-0.16944444444444448,0.03285555555555553,True
2356,1558512187639046145,2022-08-13 17:53:55+00:00,BrandonReed22,So glad I don't have to see Pat O'Donnell any more. Trenton Gill szn is here 😎 #Bears,['Bears'],0,0,,,glad dont see pat odonnell trenton gill szn,0.4588,0.5,0.9588,True
2357,1558512184820367361,2022-08-13 17:53:55+00:00,crich79,Hey what a shocker the #bears O line is awful.,['bears'],0,0,,,hey shocker line awful,-0.5574,-1.0,-1.5574,False
2360,1558512069862891521,2022-08-13 17:53:27+00:00,AaronLemingNFL,"Karlaftis just owned Shon Coleman on that sack… Nasty move. 

Side note- I’ve been impressed with rookie punter Trenton Gill so far. #Bears",['Bears'],75,2,,,karlaftis owned shon coleman sack nasty move side note impressed rookie punter trenton gill far,-0.128,0.03333333333333333,-0.09466666666666668,False
2361,1558511986962571265,2022-08-13 17:53:08+00:00,BigAntHerron,Interesting that Braxton Jones is out and Larry Borom is still in. That indicates how sold they are on the rookie 5th Rd pick as the LT starter. #Bears,['Bears'],13,2,,,interesting braxton jones larry borom still indicates sold rookie 5th rd pick lt starter,0.4019,0.5,0.9018999999999999,True
2362,1558511981790887939,2022-08-13 17:53:06+00:00,sean_hammond,#Bears CB Jayson Stanley is injured on the field following that punt.,['Bears'],4,0,,,cb jayson stanley injured field following punt,-0.4019,0.0,-0.4019,False
2363,1558511960496513026,2022-08-13 17:53:01+00:00,riseofthebears,"Who's getting excited to see Nathan Peterman enter the game at quarterback later?
#DaBears #Bears #ChicagoBears #KCvsCHI","['DaBears', 'Bears', 'ChicagoBears', 'KCvsCHI']",2,0,,,whos getting excited see nathan peterman enter game quarterback later,0.34,-0.00833333333333334,0.33166666666666667,True
2364,1558511949742325761,2022-08-13 17:52:59+00:00,MitchRPrentice,"And, I think my interest in this one is done for the day. #Bears",['Bears'],0,0,,,think interest one done day,0.4588,0.0,0.4588,True
2365,1558511926933610498,2022-08-13 17:52:53+00:00,IanWNicholson,@AdamHoge @adamjahns Is the voicemail line open? Could get pretty spicy 🌶? #bears,['bears'],1,0,"[User(username='AdamHoge', id=121509578, displayname='Adam Hoge', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='adamjahns', id=20021214, displayname='Adam Jahns', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,voicemail line open could get pretty spicy,0.4939,0.125,0.6189,True
2366,1558511892494258178,2022-08-13 17:52:45+00:00,iLLiPin0,Knew #Bears would fuck up the over lol #FanDuel,"['Bears', 'FanDuel']",2,0,,,knew would fuck lol,-0.1779,0.2,0.02210000000000001,True
2367,1558511869047910400,2022-08-13 17:52:39+00:00,jaycTony,"Bears defense really coming together! Stonewalled the formidable Chiefs offense led by Shane Buechele.

#DaBears",['DaBears'],0,0,,,bears defense really coming together stonewalled formidable chiefs offense led shane buechele,-0.128,0.2,0.07200000000000001,True
2368,1558511859963252744,2022-08-13 17:52:37+00:00,Mike_PiFF03,Digging #Bears preseason Twitter so far. Y’all are very observant and in a good way.,['Bears'],0,0,,,digging preseason twitter far observant good way,0.4404,0.39999999999999997,0.8404,True
2373,1558511727377059842,2022-08-13 17:52:06+00:00,optiongladiator,"#Bears badly need O-Line help??

That can’t possibly be an observation you needed this game to make https://t.co/UR5KxsGJVm",['Bears'],0,0,,,badly need line help possibly observation needed game make,-0.1027,-0.36666666666666664,-0.46936666666666665,False
2375,1558511688462245888,2022-08-13 17:51:56+00:00,Just_Acy,"That’s it for Justin Fields! I’ll have my breakdown at halftime, 🍻 Let’s just enjoy the game for now. #Bears | #Dabears","['Bears', 'Dabears']",1,0,,"Coordinates(longitude=-87.940033, latitude=41.644102)",justin fields breakdown halftime let enjoy game,0.4939,0.0,0.4939,True
2377,1558511616685232130,2022-08-13 17:51:39+00:00,HargoAuthentics,This time is beyond valuable for Fields. Leave him in. #Bears,['Bears'],1,0,,,time beyond valuable fields leave,0.4404,0.0,0.4404,True
2378,1558511603263455241,2022-08-13 17:51:36+00:00,AaronLemingNFL,"I know many will disagree but I was fine with the overall performance from the No. 1 offense. Fields much quicker making decisions. Herbert looked good as a runner. Left side of OL looked good. 

Michael Schofield wasn’t good though. Hopefully just a bad 3 series for him. #Bears",['Bears'],268,24,,,know many disagree fine overall performance 1 offense fields much quicker making decisions herbert looked good runner left side ol looked good michael schofield good though hopefully bad 3 series,0.6249,0.2796296296296297,0.9045296296296297,True
2379,1558511560359813121,2022-08-13 17:51:26+00:00,AdamHoge,Braxton Jones coming out of the game already is another strong indication that he will be the #Bears' starting LT Week 1.,['Bears'],679,43,,,braxton jones coming game already another strong indication starting lt week 1,0.5106,0.01111111111111109,0.5217111111111111,True
2383,1558511432966324224,2022-08-13 17:50:56+00:00,riseofthebears,"Isaiah Coulter, former Houston Texan, with a nice grab from Trevor Siemian.
#DaBears #Bears #ChicagoBears #KCvsCHI","['DaBears', 'Bears', 'ChicagoBears', 'KCvsCHI']",0,0,,,isaiah coulter former houston texan nice grab trevor siemian,0.4215,0.3,0.7215,True
2385,1558511344240009217,2022-08-13 17:50:34+00:00,ErikLambert1,"People lost their minds on that 3rd and 6 call.

That felt like a situational decision by Getsy.

In an actual game he's throwing it.

#Bears https://t.co/WI93VGIMTd",['Bears'],23,0,,,people lost minds 3rd 6 call felt like situational decision getsy actual game hes throwing,0.0516,-0.13333333333333333,-0.08173333333333332,False
2386,1558511257174540288,2022-08-13 17:50:14+00:00,BearReport,Larry Borom still in the game with the second team. He's at right tackle. #Bears,['Bears'],8,1,,,larry borom still game second team hes right tackle,0.0,-0.038095238095238106,-0.038095238095238106,False
2387,1558511185762197504,2022-08-13 17:49:57+00:00,BearsGuy83,So I’m a little upset the #bears have another 96 on the field. I miss you @The_Dream99,['bears'],2,0,"[User(username='The_Dream99', id=278855421, displayname='akiem hicks', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,little upset another 96 field miss,-0.4417,-0.1875,-0.6292,False
2388,1558511183509987328,2022-08-13 17:49:56+00:00,AaronLemingNFL,"LB Caleb Johnson with a really nice play on 3rd &amp; 1 to clean that up &amp; force the punt. 

I know Adams &amp; Thomas are currently in front of him on the depth chart but he deserves a chance at SAM IMO. #Bears",['Bears'],21,4,,,lb caleb johnson really nice play 3rd amp 1 clean amp force punt know adams amp thomas currently front depth chart deserves chance sam imo,0.8581,0.24166666666666667,1.0997666666666666,True
2390,1558511113079226369,2022-08-13 17:49:39+00:00,tekster420,Complimenting the punter on a good game is so #Bears https://t.co/yqkjGE3mhS,['Bears'],1,0,,,complimenting punter good game,0.7351,0.14999999999999997,0.8851,True
2391,1558511051163025409,2022-08-13 17:49:24+00:00,Chicago_NFL,Good showing for Justin Fields although it’d be nice to put up some points. The O-line needs some work. #Bears,['Bears'],2,0,,,good showing justin fields although nice put points line needs work,0.6908,0.6499999999999999,1.3407999999999998,True
2394,1558511021144395777,2022-08-13 17:49:17+00:00,ErikLambert1,"Correction: 2 drops

Don't expect Khalil Herbert to get much action in the passing game.

#Bears https://t.co/KVkGluvp4K",['Bears'],24,2,,,correction 2 drops dont expect khalil herbert get much action passing game,0.0,-0.15000000000000002,-0.15000000000000002,False
2396,1558510946083131394,2022-08-13 17:48:59+00:00,BoskyB,"Let's Go Bears! I'm camping at Letchworth State Park again, and barely have service. #DaBears  🐻⬇️",['DaBears'],6,0,,,lets go bears im camping letchworth state park barely service,0.0,0.05,0.05,True
2397,1558510922880020480,2022-08-13 17:48:54+00:00,joeydhansen,"Damn, took me longer to find the @ChicagoBears game on TV (I’m in Vancouver, Canada) than it’s taking the Bears to find a decent offensive line. #DaBears",['DaBears'],0,0,"[User(username='ChicagoBears', id=47964412, displayname='Chicago Bears', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,damn took longer find game tv vancouver canada taking bears find decent offensive line,-0.6908,-0.11666666666666668,-0.8074666666666667,False
2398,1558510895017480195,2022-08-13 17:48:47+00:00,CamilleW_Media,"Haven’t been to a Bears game since 2018. And even tho it’s just preseason, it feels good af to be here. #DaBears https://t.co/O5TZq5nkgY",['DaBears'],5,0,,"Coordinates(longitude=-87.940033, latitude=41.644102)",bears game since 2018 even tho preseason feels good af,0.4404,0.14999999999999997,0.5904,True
2399,1558510880136077318,2022-08-13 17:48:44+00:00,brkolo,Good look for the city! This is why they’re wanting to leave… #Bears #Chicago https://t.co/To1G0TU7wk,"['Bears', 'Chicago']",8,0,,,good look city wanting leave,0.4019,0.7,1.1018999999999999,True
2400,1558510874540769286,2022-08-13 17:48:42+00:00,BN_Bears,It’ll be this guy leading #DaBears offense when TV comes back from commercial. https://t.co/lWExVLEULu,['DaBears'],13,1,,,guy leading offense tv comes back commercial,-0.25,0.0,-0.25,False
2401,1558510814734196736,2022-08-13 17:48:28+00:00,CubsNBears1685,Excellent stuff of the third down run by the #Bears D,['Bears'],0,0,,,excellent stuff third run,0.5719,0.5,1.0718999999999999,True
2402,1558510811592663045,2022-08-13 17:48:27+00:00,Chase_Senior,"Looking ahead to #49ers vs. #Bears in week 1, while watching the Bears right now.

Niners defensive line has an opportunity to eat against a pretty suspect Bears offensive line.","['49ers', 'Bears']",9,0,,,looking ahead vs week 1 watching bears right niners defensive line opportunity eat pretty suspect bears offensive line,0.2263,0.26785714285714285,0.49415714285714285,True
2403,1558510777321005057,2022-08-13 17:48:19+00:00,ColeRey71615521,"Khalil Herbert is great but he’s not an awe inspiring pass catcher. Monty &gt; Herbert 
#Bears #BearDown","['Bears', 'BearDown']",0,0,,,khalil herbert great awe inspiring pass catcher monty gt herbert,0.8402,0.65,1.4902,True
2405,1558510721184432128,2022-08-13 17:48:06+00:00,johndietzdh,"Justin Fields' day is done. He was in for 18 plays.

I'd have given him one more series. #Bears",['Bears'],4,1,,,justin fields day done 18 plays id given one series,0.25,0.0,0.25,True
2407,1558510628486217730,2022-08-13 17:47:44+00:00,riseofthebears,"Rise of the Bears still thinks this new Chicago Bears team will win 8 games at minimum, proving the haters wrong.
#DaBears #Bears #ChicagoBears #KCvsCHI","['DaBears', 'Bears', 'ChicagoBears', 'KCvsCHI']",0,0,,,rise bears still thinks new chicago bears team win 8 games minimum proving haters wrong,-0.3612,0.14545454545454548,-0.21574545454545455,False
2409,1558510445585211395,2022-08-13 17:47:00+00:00,pole3647,"I know it’s preseason. I know the Bears aren’t going to be very good. BUT……….the offensive play calling looks competent. And that is a win in my book.

#Bears",['Bears'],0,0,,,know preseason know bears going good offensive play calling looks competent win book,0.8126,0.6666666666666666,1.4792666666666667,True
2410,1558510362357645312,2022-08-13 17:46:40+00:00,wiltfongjr,"I haven’t watched him on every rep, but I’ve liked what I’ve seen from #Bears rookie LT Braxton Jones. I’ll have more on him when I go back and rewatch the game and I’m sure @gridironborn and I will discuss him a bit on tomorrow’s Bear &amp; Balanced podcast.",['Bears'],22,3,"[User(username='gridironborn', id=2393170344, displayname='Jeff Berckes', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]","Coordinates(longitude=-87.959452, latitude=42.538811)",watched every rep liked seen rookie lt braxton jones go back rewatch game sure discuss bit tomorrow bear amp balanced podcast,0.6249,0.175,0.7999,True
2411,1558510331831402504,2022-08-13 17:46:33+00:00,jacobinfante24,"Good stuff by Khyiris Tonga up the middle.

I got here late, but by all accounts he’s been having a good game. Good to see him thriving so far in a new defensive scheme. #Bears",['Bears'],66,2,,,good stuff khyiris tonga middle got late accounts good game good see thriving far new defensive scheme,0.8316,0.20454545454545453,1.0361454545454545,True
2413,1558510254425399296,2022-08-13 17:46:15+00:00,goldmctNFL,"#Chiefs TE Blake Bell suffers hip injury, questionable to return vs. #Bears https://t.co/rdbMXgVKI4 via @thechiefswire","['Chiefs', 'Bears']",1,2,"[User(username='TheChiefsWire', id=763008943165702144, displayname='Chiefs Wire', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,te blake bell suffers hip injury questionable return vs via,-0.7964,-0.55,-1.3464,False
2414,1558510253087436800,2022-08-13 17:46:14+00:00,Shaundalorian01,#Bears interior O-line is still a huge issue.,['Bears'],0,0,,,interior line still huge issue,0.3182,0.4000000000000001,0.7182000000000001,True
2416,1558510227204571136,2022-08-13 17:46:08+00:00,3PointStansPod,Bears get past the 50 again but looks like Getsy is trying to keep it simple &amp; not get Fields killed. 1st preseason game not trying to go deep in his bag. Punt to Chiefs #DABEARS,['DABEARS'],1,1,,,bears get past 50 looks like getsy trying keep simple amp get fields killed 1st preseason game trying go deep bag punt chiefs,-0.4588,-0.17,-0.6288,False
2417,1558510202823053312,2022-08-13 17:46:02+00:00,ErikLambert1,"I'm think Jenkins at RG. He's more talented than Schofield. Deserves a shot to compete.

#Bears https://t.co/3KCIcWhXSI",['Bears'],58,4,,,im think jenkins rg hes talented schofield deserves shot compete,0.5106,0.7,1.2106,True
2418,1558510178873577473,2022-08-13 17:45:57+00:00,Jake_B30,"Just a few quick thoughts on the offense and Justin Fields

With Jones Jr, Pringle and Harry out, there’s no room for true evaluation

They’re in trouble if anyone gets hurt on the right side of the OL

Fields clock is still a tick slow but it’s a new offense, he’ll be ok

#Bears",['Bears'],5,0,,,quick thoughts offense justin fields jones jr pringle harry room true evaluation trouble anyone gets hurt right side ol fields clock still tick slow new offense ok,-0.6249,0.15791589363017935,-0.4669841063698207,False
2419,1558510178101825536,2022-08-13 17:45:56+00:00,LlFEOFEUGENE,The #Bears first team offense is struggling against a 2nd-team version of one of the worst defenses in the league. Justin Fields just isn’t good. #DaBears,"['Bears', 'DaBears']",4,0,,,first team offense struggling 2nd team version one worst defenses league justin fields good,-0.6486,-0.012500000000000011,-0.6611,False
2420,1558510174901571584,2022-08-13 17:45:56+00:00,TheChiefsWire,#Chiefs TE Blake Bell suffered a hip injury on the first play of the second offensive series against the #Bears. He’s questionable to return.  https://t.co/2BIsUKkytH,"['Chiefs', 'Bears']",7,3,,,te blake bell suffered hip injury first play second offensive series questionable return,-0.8316,-0.08333333333333333,-0.9149333333333334,False
2422,1558510126084116480,2022-08-13 17:45:44+00:00,Bigpappa05,"Still no life from the #bears offense against kc 2ns string.  I realize they are missing ""starters"" but kinda didn't expect it to totally look as if Matt Nagy is still on the sideline. #BearDown","['bears', 'BearDown']",0,0,,,still life offense kc 2ns string realize missing starters kinda didnt expect totally look matt nagy still sideline,-0.4939,-0.1,-0.5939,False
2423,1558510100205240322,2022-08-13 17:45:38+00:00,CoughlinBrett,"That punt is the best play of the Bears offense so far.  

We Suck. 

#DaBears",['DaBears'],3,0,,,punt best play bears offense far suck,0.4019,0.55,0.9519,True
2424,1558510070710820865,2022-08-13 17:45:31+00:00,BradBiggs,Some 1st team defensive players out for #Bears to start this possession. Be interesting to see if offensive starters remain in a little more. They have gotten 18 snaps.,['Bears'],52,5,,,1st team defensive players start possession interesting see offensive starters remain little gotten 18 snaps,-0.0516,0.15625,0.10464999999999999,True
2425,1558510048598450176,2022-08-13 17:45:25+00:00,johndietzdh,What grade do you give #Bears' offense after three drives?,['Bears'],1,0,,,grade give offense three drives,-0.25,0.0,-0.25,False
2426,1558510045377089536,2022-08-13 17:45:25+00:00,nickygiuffre,Watching the  #Bears is just as bad as watching the #Whitesox frustrating and same ole repetitive bullshit,"['Bears', 'Whitesox']",1,0,,"Coordinates(longitude=-112.3579993, latitude=33.3847847)",watching bad watching frustrating ole repetitive bullshit,-0.9042,-0.44999999999999996,-1.3542,False
2427,1558510008555524097,2022-08-13 17:45:16+00:00,HerbHoward411,"The #Bears third drive was much better than the first two. It ended in a punt, but they were able to move the ball, and pinned the #Chiefs at their own 5yd line to start their ensuing drive. Fields should be done for the day. Overall, his performance looked OK.","['Bears', 'Chiefs']",13,2,,,third drive much better first two ended punt able move ball pinned 5yd line start ensuing drive fields done day overall performance looked ok,0.6249,0.2916666666666667,0.9165666666666668,True
2428,1558509997813817345,2022-08-13 17:45:13+00:00,Alex_Chatman,Fields is going to get hurt this season if the O-Line can't hold up. Feels like he's under pressure every play. #Bears,['Bears'],0,0,,,fields going get hurt season line cant hold feels like hes pressure every play,-0.6497,0.0,-0.6497,False
2429,1558509984744448000,2022-08-13 17:45:10+00:00,bransenr82,Why do you call a draw play on 3rd and 6??????? This isn’t modern football #bears,['bears'],0,0,,,call draw play 3rd 6 modern football,0.34,0.1,0.44000000000000006,True
2430,1558509946077159426,2022-08-13 17:45:01+00:00,BryanPerezNFL,"I like the 3rd-and-6 call. Don’t put Fields in harm’s way on an obvious passing/pass-rush down. Get him off the field, put the cap on, and get ready for next week. An encouraging outing for QB1. #Bears",['Bears'],48,0,,"Coordinates(longitude=-74.083266, latitude=39.947426)",like 3rd 6 call put fields harm way obvious passing pass rush get field put cap get ready next week encouraging outing qb1,0.5994,0.05,0.6494000000000001,True
2431,1558509941492748289,2022-08-13 17:45:00+00:00,ELemus28,"Justin Fields is going to have hard-carry the Bears offense so hard and I’m almost certain he won’t finish the season because of it. 🙃😅
#Bears",['Bears'],0,0,,,justin fields going hard carry bears offense hard almost certain finish season,-0.2484,-0.12301587301587302,-0.37141587301587303,False
2432,1558509923234942976,2022-08-13 17:44:56+00:00,ErikLambert1,"Solid day for Justin.

4-7 with a drop. Two great 3rd down conversions.

#Bears badly need OL help.",['Bears'],336,14,,,solid day justin 4 7 drop two great 3rd conversions badly need ol help,0.4939,0.02500000000000005,0.5189,True
2433,1558509915043495938,2022-08-13 17:44:54+00:00,jtrujillo109,Tajae Sharp is earning a spot on the 53 man roster. #Bears,['Bears'],0,0,,,tajae sharp earning spot 53 man roster,0.0,-0.125,-0.125,False
2434,1558509817781796866,2022-08-13 17:44:30+00:00,riseofthebears,"Pictured: not Trenton Gill, our new punter.
#DaBears #Bears #ChicagoBears #KCvsCHI https://t.co/gMRQArILCm","['DaBears', 'Bears', 'ChicagoBears', 'KCvsCHI']",1,0,,,pictured trenton gill new punter,0.0,0.13636363636363635,0.13636363636363635,True
2435,1558509757413134337,2022-08-13 17:44:16+00:00,jeremiahdavis10,"Well, at least the #Bears don’t seem worse? They’re definitely not better. Definitely. But it looks the same as last year so happy preseason https://t.co/gXKiNaXfT7",['Bears'],0,0,,,well least seem worse definitely better definitely looks last year happy preseason,0.875,0.10000000000000002,0.975,True
2436,1558509750781886469,2022-08-13 17:44:14+00:00,sean_hammond,That's 18 plays for the #Bears' starting offense. We expected 15-20. Trevor Siemian and Nathan Peterman are warming up on the sideline now.,['Bears'],15,2,,,thats 18 plays starting offense expected 15 20 trevor siemian nathan peterman warming sideline,0.1531,-0.05,0.10310000000000001,True
2437,1558509729135169539,2022-08-13 17:44:09+00:00,AaronLemingNFL,"Really like Khalil Herbert as a runner but he had two drops as a pass catcher. 

All in all, solid day for Fields considering WR injuries &amp; missing 2 OL starters. 

Braxton Jones held his own at LT. Entire left side had minimal issues IMO. #Bears",['Bears'],207,12,,,really like khalil herbert runner two drops pass catcher solid day fields considering wr injuries amp missing 2 ol starters braxton jones held lt entire left side minimal issues imo,0.2944,-0.016666666666666666,0.27773333333333333,True
2438,1558509695488462852,2022-08-13 17:44:01+00:00,NFL_DovKleiman,Why are the #Bears punting (more than once) on the #Chiefs side of the field in pre-season instead of giving Justin Fields more reps with the new offense?,"['Bears', 'Chiefs']",184,10,,,punting side field pre season instead giving justin fields reps new offense,0.1027,0.13636363636363635,0.23906363636363637,True
2440,1558509670804897794,2022-08-13 17:43:55+00:00,BigAntHerron,Fun matchup watching Braxton Jones vs George Karlaftis. A couple rookies going at it and the Purdue edge rusher is a quality power rusher with a good toolbox. #Bears,['Bears'],10,1,,,fun matchup watching braxton jones vs george karlaftis couple rookies going purdue edge rusher quality power rusher good toolbox,0.7351,0.5,1.2351,True
2441,1558509669441830915,2022-08-13 17:43:55+00:00,Wi11DeWitt,"Man, Trenton Gill is good. He's going to be a big reason why the #Bears can win the field position game this year.",['Bears'],50,2,,,man trenton gill good hes going big reason win field position game year,0.7717,0.275,1.0467,True
2442,1558509661984284675,2022-08-13 17:43:53+00:00,iLLiPin0,#Bears are so trash man. Offense has no flow to it at all.,['Bears'],0,0,,,trash man offense flow,-0.25,0.0,-0.25,False
2447,1558509562554204160,2022-08-13 17:43:30+00:00,tdfrenzel,Getsy’s offense almost as good as John Shoops. Yay. #Bears,['Bears'],2,0,,,getsy offense almost good john shoops yay,0.6133,0.7,1.3133,True
2448,1558509541775515650,2022-08-13 17:43:25+00:00,HargisDonovan,What an ugly 3rd down call. Used to that #bears,['bears'],1,0,,,ugly 3rd call used,-0.5106,-0.35,-0.8606,False
2449,1558509535891017730,2022-08-13 17:43:23+00:00,ChiRuxinBGO,"I know it is only preseason, but the offense was moving the ball and the play call on 3rd and 6 was meh. #Bears",['Bears'],2,0,,,know preseason offense moving ball play call 3rd 6 meh,0.0258,0.0,0.0258,True
2450,1558509500583272449,2022-08-13 17:43:15+00:00,MarkMSweetwood,Boy was that 3-and-6 play stupidly familiar!  #bears @ChicagoBears #BearDown,"['bears', 'BearDown']",2,0,"[User(username='ChicagoBears', id=47964412, displayname='Chicago Bears', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,boy 3 6 play stupidly familiar,-0.1531,0.375,0.2219,True
2451,1558509500277080064,2022-08-13 17:43:15+00:00,thecarm,Run on 3rd and 6? Punt at the 42? Does this game matter? Come on #Bears,['Bears'],2,1,,,run 3rd 6 punt 42 game matter come,0.0258,-0.2,-0.17420000000000002,False
